Date,State,City,Amount,Profit,Quantity,Category,Sub-Category,Region,Month,Year
2019-03-26,Goa,Goa,59.0,24.0,6,Clothing,Kurti,West,March,2019
2019-03-26,Goa,Goa,27.0,4.0,1,Clothing,Hankerchief,West,March,2019
2019-03-26,Goa,Goa,139.0,14.0,3,Clothing,Kurti,West,March,2019
2019-03-27,Nagaland,Kohima,80.0,22.0,3,Clothing,Stole,East,March,2019
2019-03-27,Andhra Pradesh,Hyderabad,158.0,69.0,3,Clothing,Stole,South,March,2019
2019-03-27,Andhra Pradesh,Hyderabad,29.0,10.0,4,Clothing,Hankerchief,South,March,2019
2019-03-27,Andhra Pradesh,Hyderabad,59.0,10.0,4,Clothing,Leggings,South,March,2019
2019-03-27,Gujarat,Ahmedabad,97.0,14.0,2,Clothing,T-shirt,West,March,2019
2019-03-27,Maharashtra,Pune,33.0,-1.0,1,Clothing,Saree,West,March,2019
2019-03-27,Maharashtra,Pune,2847.0,712.0,8,Electronics,Printers,West,March,2019
2019-03-27,Maharashtra,Pune,852.0,51.0,5,Furniture,Bookcases,West,March,2019
2019-03-27,Maharashtra,Pune,492.0,187.0,2,Electronics,Accessories,West,March,2019
2019-03-27,Maharashtra,Pune,81.0,41.0,5,Clothing,Leggings,West,March,2019
2019-03-27,Maharashtra,Pune,49.0,5.0,4,Clothing,Hankerchief,West,March,2019
2019-03-27,Maharashtra,Pune,148.0,25.0,3,Clothing,Saree,West,March,2019
2019-03-27,Madhya Pradesh,Bhopal,152.0,50.0,6,Clothing,Stole,Central,March,2019
2019-03-28,Rajasthan,Jaipur,6.0,1.0,1,Clothing,Kurti,West,March,2019
2019-03-28,West Bengal,Kolkata,45.0,9.0,3,Clothing,Leggings,East,March,2019
2019-03-28,West Bengal,Kolkata,103.0,46.0,2,Clothing,Saree,East,March,2019
2019-03-28,West Bengal,Kolkata,140.0,56.0,4,Clothing,Shirt,East,March,2019
2019-03-28,West Bengal,Kolkata,88.0,11.0,3,Electronics,Accessories,East,March,2019
2019-03-28,West Bengal,Kolkata,451.0,25.0,3,Electronics,Phones,East,March,2019
2019-03-28,West Bengal,Kolkata,264.0,-26.0,3,Clothing,Trousers,East,March,2019
2019-03-28,Karnataka,Bangalore,97.0,12.0,2,Clothing,Hankerchief,South,March,2019
2019-03-28,Karnataka,Bangalore,14.0,5.0,1,Clothing,Hankerchief,South,March,2019
2019-03-28,Karnataka,Bangalore,19.0,8.0,2,Clothing,Hankerchief,South,March,2019
2019-03-28,Karnataka,Bangalore,39.0,18.0,2,Clothing,Leggings,South,March,2019
2019-03-28,Karnataka,Bangalore,185.0,-26.0,6,Furniture,Chairs,South,March,2019
2019-03-28,Karnataka,Bangalore,663.0,-212.0,5,Electronics,Printers,South,March,2019
2019-03-28,Karnataka,Bangalore,671.0,-309.0,5,Electronics,Electronic Games,South,March,2019
2019-03-29,Jammu and Kashmir,Kashmir,82.0,8.0,3,Electronics,Accessories,North,March,2019
2019-03-29,Jammu and Kashmir,Kashmir,497.0,179.0,3,Furniture,Chairs,North,March,2019
2019-03-29,Jammu and Kashmir,Kashmir,96.0,48.0,5,Clothing,Leggings,North,March,2019
2019-03-29,Jammu and Kashmir,Kashmir,409.0,86.0,3,Clothing,Saree,North,March,2019
2019-03-29,Jammu and Kashmir,Kashmir,59.0,15.0,2,Clothing,T-shirt,North,March,2019
2019-03-29,Jammu and Kashmir,Kashmir,46.0,14.0,5,Clothing,Skirt,North,March,2019
2019-03-30,Maharashtra,Mumbai,9.0,3.0,1,Clothing,Skirt,West,March,2019
2019-03-30,Maharashtra,Mumbai,207.0,37.0,4,Clothing,Hankerchief,West,March,2019
2019-03-30,Maharashtra,Mumbai,835.0,267.0,5,Electronics,Phones,West,March,2019
2019-03-30,Maharashtra,Mumbai,2366.0,552.0,5,Clothing,Trousers,West,March,2019
2019-03-31,Madhya Pradesh,Indore,828.0,230.0,2,Furniture,Chairs,Central,March,2019
2019-03-31,Madhya Pradesh,Indore,34.0,10.0,2,Clothing,T-shirt,Central,March,2019
2019-03-31,Madhya Pradesh,Indore,72.0,16.0,2,Clothing,Shirt,Central,March,2019
